# Bannerlord Asset Reference Dump
# Generated: 2026-08-07 21:12:45 -04:00
# Source install: F:\SteamLibrary\steamapps\common\Mount & Blade II Bannerlord
# Game version: 1.4.7
# Generated by tools/build_asset_dump.ps1 - do not hand-edit, regenerate instead.
#
# Column layout matches the legacy bannerlord_assets_v1.3.15.txt exactly: existing bake scripts
# index it positionally (PhysicsShapes = 7, Meshes = 11).
#
# An empty Meshes column means the prefab has no visible geometry. Those are markers and logic
# nodes - spawn points, patrol points, animation points - and are intentionally included.
#
AssetName | Module | PrefabFile | RelativePath | InferredCategory | HasPhysics | HasCollisionShape | PhysicsShapes | PhysicsMaterials | Masses | BodyFlags | Meshes | Scripts | Tags | Flags | Mobility | OldPrefabName | ChildSectionCount | ChildTopNames
detail_birds_coastal_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_birds_coastal_sound
detail_birds_forest_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_birds_forest_sound
detail_birds_lake_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_birds_lake_sound
detail_birds_taiga_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_birds_taiga_sound
detail_crickets_warm_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_crickets_warm_sound
detail_distant_bells_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_distant_bells_sound
detail_distant_birds_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_distant_birds_sound
detail_fauna_marsh_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_fauna_marsh_sound
detail_flies_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_flies_sound
detail_lake_gust_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_lake_gust_sound
detail_marketplace_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_marketplace_sound
detail_river_01_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_river_01_sound
detail_river_02_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_river_02_sound
detail_trees_deciduous_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_trees_deciduous_sound
detail_vegetation_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_vegetation_sound
detail_waves_big_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_waves_big_sound
detail_waves_lake_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_waves_lake_sound
detail_well_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_well_sound
detail_wind_howl_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_wind_howl_sound
detail_birds_arid_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_birds_arid_sound
detail_rats_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_rats_sound
detail_exterior_tavern_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_exterior_tavern_sound
detail_exterior_arena_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_exterior_arena_sound
detail_keep_fight_exterior_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_keep_fight_exterior_sound
detail_beehive_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  | 1.000 |  |  | AmbientSoundEmitter |  |  |  |  | 0 | detail_beehive_sound
arena_reactions_sound | Native | sound_prefabs.xml | Prefabs\sound_prefabs.xml | misc |  |  |  |  |  |  |  | AmbientSoundEmitter,path_converger | arena_sound |  | 1 |  | 0 | arena_reactions_sound
siege_ladder_6m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_ladder_6m_spawner
siege_ladder_7m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_ladder_7m_spawner
siege_ladder_8m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_ladder_8m_spawner
siege_ladder_11m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_ladder_11m_spawner
siege_ladder_14m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_ladder_14m_spawner
siege_tower_5m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeTowerSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_tower_5m_spawner
siege_tower_9m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeTowerSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_tower_9m_spawner
siege_tower_12m_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | SiegeTowerSpawner |  | System.Xml.XmlElement |  |  | 0 | siege_tower_12m_spawner
trebuchet_a_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | TrebuchetSpawner,TrajectoryVisualizer |  | System.Xml.XmlElement |  |  | 0 | trebuchet_a_spawner
mangonel_a_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MangonelSpawner,TrajectoryVisualizer |  | System.Xml.XmlElement | 1 |  | 0 | mangonel_a_spawner
mangonel_b_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MangonelSpawner,TrajectoryVisualizer |  | System.Xml.XmlElement | 1 |  | 0 | mangonel_b_spawner
batteringram_a_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | BatteringRamSpawner |  | System.Xml.XmlElement |  |  | 0 | batteringram_a_spawner
ballista_a_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | BallistaSpawner,TrajectoryVisualizer |  | System.Xml.XmlElement |  |  | 0 | ballista_a_spawner
ballista_b_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | BallistaSpawner,TrajectoryVisualizer |  | System.Xml.XmlElement |  |  | 0 | ballista_b_spawner
siege_ladder_6m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | yes | bo_ambush_spots |  | 1.000 |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_6m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_7m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | yes | bo_ambush_spots |  | 1.000 |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_7m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_8m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | yes | bo_ambush_spots |  | 1.000 |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_8m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_11m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | yes | bo_ambush_spots |  | 1.000 |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_11m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_14m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | yes | bo_ambush_spots |  | 1.000 |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_14m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_tower_5m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | siege_tower_5m_spawner_ghost,siege_tower_5m_door_spawner_ghost,barrier_spawner_ghost,icon_man_spawner_ghost |  | wheel | System.Xml.XmlElement |  |  | 3 | clean
siege_tower_9m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | siege_tower_9m_spawner_ghost,siege_tower_9m_door_spawner_ghost,barrier_spawner_ghost,icon_man_spawner_ghost |  | wheel | System.Xml.XmlElement |  |  | 3 | clean
siege_tower_12m_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | siege_tower_12m_spawner_ghost,siege_tower_12m_door_spawner_ghost,barrier_spawner_ghost,icon_man_spawner_ghost |  | wheel | System.Xml.XmlElement |  |  | 3 | clean
trebuchet_a_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | trebuchet_a_spawner_ghost,rock_pile_spawner_ghost,icon_man_spawner_ghost_e,icon_man_spawner_ghost_d,icon_man_spawner_ghost_c,icon_man_spawner_ghost_b,icon_man_spawner_ghost_a,icon_man_spawner_ghost_h,icon_man_spawner_ghost_g,icon_man_spawner_ghost_f |  |  | System.Xml.XmlElement |  |  | 2 | trebuchet_a,projectile_pile
mangonel_a_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | mangonel_a_spawner_ghost,rock_pile_spawner_ghost,icon_man_spawner_ghost_f,icon_man_spawner_ghost_g,icon_man_spawner_ghost_h,icon_man_spawner_ghost_a,icon_man_spawner_ghost_b,icon_man_spawner_ghost_c,icon_man_spawner_ghost_d,icon_man_spawner_ghost_e |  |  | System.Xml.XmlElement |  |  | 2 | mangonel_a,projectile_pile
mangonel_b_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | mangonel_b_spawner_ghost,rock_pile_spawner_ghost,icon_man_spawner_ghost_f,icon_man_spawner_ghost_g,icon_man_spawner_ghost_h,icon_man_spawner_ghost_a,icon_man_spawner_ghost_b,icon_man_spawner_ghost_c,icon_man_spawner_ghost_d,icon_man_spawner_ghost_e |  |  | System.Xml.XmlElement |  |  | 2 | mangonel_b,projectile_pile
ballista_a_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | yes | bo_ballista_a_stand |  | 1.000 |  | ballista_a_spawner_ghost,icon_man_spawner_ghost |  |  | System.Xml.XmlElement |  |  | 2 | clean
ballista_b_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | yes | bo_ballista_a_stand |  | 1.000 |  | ballista_b_spawner_ghost,icon_man_spawner_ghost |  |  | System.Xml.XmlElement |  |  | 2 | clean
batteringram_a_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker | yes | physics/no-shape-listed |  |  | 1.000 |  | batteringram_a_spawner_ghost,icon_man_spawner_ghost |  | wheel | System.Xml.XmlElement |  |  | 2 | clean
mangonel_a_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerMangonelSpawner |  |  |  |  | 0 | mangonel_a_spawnerMP
mangonel_a_spawnerFireMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerFireMangonelSpawner |  |  |  |  | 0 | mangonel_a_spawnerFireMP
mangonel_b_spawnerFireMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerFireMangonelSpawner |  |  |  |  | 0 | mangonel_b_spawnerFireMP
mangonel_b_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerMangonelSpawner |  |  |  |  | 0 | mangonel_b_spawnerMP
ballista_a_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerBallistaSpawner |  |  |  |  | 0 | ballista_a_spawnerMP
ballista_a_spawnerFireMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerFireBallistaSpawner |  |  |  |  | 0 | ballista_a_spawnerFireMP
ballista_b_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerBallistaSpawner |  |  |  |  | 0 | ballista_b_spawnerMP
ballista_b_spawnerFireMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerFireBallistaSpawner |  |  |  |  | 0 | ballista_b_spawnerFireMP
trebuchet_a_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerTrebuchetSpawner |  |  |  |  | 0 | trebuchet_a_spawnerMP
trebuchet_a_spawnerFireMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerFireTrebuchetSpawner |  |  |  |  | 0 | trebuchet_a_spawnerFireMP
batteringram_a_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerBatteringRamSpawner |  |  | 1 |  | 0 | batteringram_a_spawnerMP
siege_tower_5m_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerSiegeTowerSpawner |  |  | 1 |  | 0 | siege_tower_5m_spawnerMP
siege_tower_9m_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerSiegeTowerSpawner |  |  | 1 |  | 0 | siege_tower_9m_spawnerMP
siege_tower_12m_spawnerMP | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  | 1.000 |  |  | MultiplayerSiegeTowerSpawner |  |  | 1 |  | 0 | siege_tower_12m_spawnerMP
siege_ladder_11m_mp_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  |  |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement | 1 |  | 0 | siege_ladder_11m_mp_spawner
siege_ladder_7m_mp_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  |  |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement | 1 |  | 0 | siege_ladder_7m_mp_spawner
siege_ladder_8m_mp_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  |  |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement | 1 |  | 0 | siege_ladder_8m_mp_spawner
siege_ladder_6m_mp_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  |  |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement | 1 |  | 0 | siege_ladder_6m_mp_spawner
siege_ladder_14m_mp_spawner | Native | spawners.xml | Prefabs\spawners.xml | marker |  |  |  |  |  |  |  | SiegeLadderSpawner |  | System.Xml.XmlElement | 1 |  | 0 | siege_ladder_14m_mp_spawner
siege_ladder_11m_mp_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker |  | yes | bo_ambush_spots |  |  |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_11m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_14m_mp_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker |  | yes | bo_ambush_spots |  |  |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_14m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_6m_mp_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker |  | yes | bo_ambush_spots |  |  |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_6m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_8m_mp_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker |  | yes | bo_ambush_spots |  |  |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_8m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
siege_ladder_7m_mp_ghost | Native | spawners.xml | Prefabs\spawners.xml | marker |  | yes | bo_ambush_spots |  |  |  | pushfork_spawner_ghost,icon_man_spawner_ghost,pushdistance_spawner_ghost,ladder_7m_spawner_ghost,ladder_usage_points_ghost |  |  | System.Xml.XmlElement |  |  | 3 | fork_holder,initial_wait_pos,use_push,distance_holder
nord_house_door_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture | yes | yes | bo_nord_house_door_a,bo_nord_house_door_handle_a,bo_nord_house_door_lock_a |  |  |  | nord_house_door_a,nord_house_door_handle_a,nord_house_door_lock_a |  |  |  |  |  | 1 | nord_house_door_handle_a,nord_house_door_lock_a
nord_house_beam_1m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_beam_1m_a |  |  |  | nord_house_beam_1m_a |  |  |  |  |  | 0 | nord_house_beam_1m_a
nord_house_beam_2m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_beam_2m_a |  |  |  | nord_house_beam_2m_a |  |  |  |  |  | 0 | nord_house_beam_2m_a
nord_house_beam_3m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_beam_3m_a |  |  |  | nord_house_beam_3m_a |  |  |  |  |  | 0 | nord_house_beam_3m_a
nord_house_beam_4m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_beam_4m_a |  |  |  | nord_house_beam_4m_a |  |  |  |  |  | 0 | nord_house_beam_4m_a
nord_house_beam_5m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_beam_5m_a |  |  |  | nord_house_beam_5m_a |  |  |  |  |  | 0 | nord_house_beam_5m_a
nord_house_beam_6m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_beam_6m_a |  |  |  | nord_house_beam_6m_a |  |  |  |  |  | 0 | nord_house_beam_6m_a
nord_house_wall_a_1m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_1m_a |  |  |  | nord_house_wall_a_1m_a |  |  |  |  |  | 0 | nord_house_wall_a_1m_a
nord_house_wall_a_2m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_2m_a |  |  |  | nord_house_wall_a_2m_a |  |  |  |  |  | 0 | nord_house_wall_a_2m_a
nord_house_wall_a_3m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_3m_a |  |  |  | nord_house_wall_a_3m_a |  |  |  |  |  | 0 | nord_house_wall_a_3m_a
nord_house_wall_a_3m_c | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_3m_a |  |  |  | nord_house_wall_a_3m_c |  |  |  |  |  | 0 | nord_house_wall_a_3m_c
nord_house_wall_a_3m_d | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_3m_a |  |  |  | nord_house_wall_a_3m_d |  |  |  |  |  | 0 | nord_house_wall_a_3m_d
nord_house_wall_a_4m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_4m_a |  |  |  | nord_house_wall_a_4m_a |  |  |  |  |  | 0 | nord_house_wall_a_4m_a
nord_house_wall_a_5m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_5m_a |  |  |  | nord_house_wall_a_5m_a |  |  |  |  |  | 0 | nord_house_wall_a_5m_a
nord_house_wall_a_6m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_6m_a |  |  |  | nord_house_wall_a_6m_a |  |  |  |  |  | 0 | nord_house_wall_a_6m_a
nord_house_wall_b_1m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_b_1m_a |  |  |  | nord_house_wall_b_1m_a |  |  |  |  |  | 0 | nord_house_wall_b_1m_a
nord_house_wall_b_2m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_b_2m_a |  |  |  | nord_house_wall_b_2m_a |  |  |  |  |  | 0 | nord_house_wall_b_2m_a
nord_house_wall_b_3m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_b_3m_a |  |  |  | nord_house_wall_b_3m_a |  |  |  |  |  | 0 | nord_house_wall_b_3m_a
nord_house_wall_b_4m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_b_4m_a |  |  |  | nord_house_wall_b_4m_a |  |  |  |  |  | 0 | nord_house_wall_b_4m_a
nord_house_wall_b_5m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_b_5m_a |  |  |  | nord_house_wall_b_5m_a |  |  |  |  |  | 0 | nord_house_wall_b_5m_a
nord_house_wall_b_6m_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_b_6m_a |  |  |  | nord_house_wall_b_6m_a |  |  |  |  |  | 0 | nord_house_wall_b_6m_a
nord_house_wall_a_3m_door_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_3m_door_a |  |  |  | nord_house_wall_a_3m_door_a |  |  |  |  |  | 0 | nord_house_wall_a_3m_door_a
nord_house_wall_a_4m_door_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_4m_door_a |  |  |  | nord_house_wall_a_4m_door_a |  |  |  |  |  | 0 | nord_house_wall_a_4m_door_a
nord_house_wall_a_6m_door_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_wall_a_6m_door_a |  |  |  | nord_house_wall_a_6m_door_a |  |  |  |  |  | 0 | nord_house_wall_a_6m_door_a
nord_house_roof_shutter_pivot_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_roof_shutter_pivot_a |  |  |  | nord_house_roof_shutter_pivot_a |  |  |  |  |  | 0 | nord_house_roof_shutter_pivot_a
nord_house_roof_shutter_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_roof_shutter_a |  |  |  | nord_house_roof_shutter_a |  |  |  |  |  | 0 | nord_house_roof_shutter_a
nord_house_roof_shutter_closed_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture | yes | yes | bo_nord_house_roof_shutter_pivot_a,bo_nord_house_roof_shutter_a |  |  |  | nord_house_roof_shutter_pivot_a,nord_house_roof_shutter_a |  |  |  |  |  | 1 | nord_house_roof_shutter_a,nord_house_roof_shutter_pivot_a
nord_house_roof_shutter_closed_b | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture | yes | yes | bo_nord_house_roof_shutter_pivot_a,bo_nord_house_roof_shutter_a |  |  |  | nord_house_roof_shutter_pivot_a,nord_house_roof_shutter_a |  |  |  |  |  | 1 | nord_house_roof_shutter_a,nord_house_roof_shutter_pivot_a
nord_house_porch_a_wall_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_porch_a_wall_a |  |  |  | nord_house_porch_a_wall_a |  |  |  |  |  | 0 | nord_house_porch_a_wall_a
nord_house_porch_b_wall_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture |  | yes | bo_nord_house_porch_b_wall_a |  |  |  | nord_house_porch_b_wall_a |  |  |  |  |  | 0 | nord_house_porch_b_wall_a
nord_house_a_facade_a | NavalDLC | architecture_nord.xml | Prefabs\architecture_nord.xml | architecture | yes | yes | bo_nord_house_a_facade_a,bo_nord_house_a_roof_front_center_a |  |  |  | nord_house_a_facade_a,nord_house_a_roof_front_center_a |  |  |  |  |  | 1 | nord_house_a_roof_front_center_a
